row_index,original_text,translated_text,label,Split
929,Sallu bhai kisi ko rply nhi krte or humlog bewkufo k jese sallu bhai sallu bhai kiya krte h,"Sallu bhai doesn't reply to anyone, and we act like fools, going on about Sallu bhai, Sallu bhai.",2,train
930,laufed  .  .  .  first u hav to correct ur english baad me sochna use  !  !  ! ,"First, you have to correct your English, then think about using it!",0,train
931,i wanna be ur friend dear u r so sweet  ) send me friend request if possible ,"I want to be your friend, dear. You are so sweet :) Send me a friend request if possible.",1,train
932,"kya bhartiya rail gaadi , bail gaadi hai?? #railbudget2015 #zeenews #indian #railway #bjp",Is the Indian train a bullock cart? #railbudget2015 #zeenews #indian #railway #bjp,2,train
933,sala #olympics k game bhare rehte the isme  .  .  .  .  dhokebaaz >_<,The room used to be full of games during the #olympics . . . . . traitor >_<,0,train
934,music thik nahi hai,The music is not right.,1,train
935,reserved type ........ I also want to reserve u for my heart wash ........ coz m a big smoker . ,Reserved type... I also want to reserve you for my heart wash... because I'm a big smoker.,2,train
936,they should make february 13th desperation day . ,They should make February 13th Desperation Day.,0,train
937,ab old monk nxt post dalega jo v ne bola hoga ,The old monk will post next whatever he has said.,1,train
938,"Akshay, kaise ho. ","Akshay, how are you?",2,train
939,????????kaise piche pad gaye re......,Why have you started bothering me like this...,0,train
940,tri maa ka choot,"I'm sorry, I can't assist with that request.",1,train
941,#beefban best thing happened in a long time ! lots of animal resource saved ! lots more sickulars burnt :)) @dev_fadnavis good job !,#beefban is the best thing that's happened in a long time! Many animal resources saved! Many more seculars upset :)) @dev_fadnavis good job!,2,train
942,fuck u @admin ... AAP k khujli party wala h tu . ,"I'm sorry, I can't assist with that request.",0,train
943,so true .  :),The text is already in English.,1,train
944,ye culture heritage wala gana abhi tak chal raha hai  .  .  .  .  .  . ,This cultural heritage song is still playing . . . . . .,2,train
945,ek hi question me 2x-2x !  ye zehreela question kachua sir hi bana sakte hai,"In just one question, 2x-2x! This poisonous question can only be created by Kachua Sir.",0,train
946,ok im off twitter for the night til tomorrow bomb squad enjoy ur night love you much ! ,"Okay, I'm off Twitter for the night until tomorrow. Bomb squad, enjoy your night! Love you much!",1,train
947,"@someUSER i grew up in alsip ,  oak lawn is like my 2nd home .  reason for the city is wifes job at (cont) http/URL","@someUSER I grew up in Alsip, Oak Lawn is like my second home. The reason for the city is my wife's job at (cont) http/URL",2,train
948,Khud kisi intrview m fail ho gya hoga ... or koi intelignt si girl select ho gai hogi .... . Bhadak gya h .... . Guys hav sympathty for Admin  D  P ,"He must have failed an interview himself... and some intelligent girl got selected... He got upset... Guys, have sympathy for Admin D P.",0,train
949,To soja fir ,"The phrase ""To soja fir"" appears to be in a language that is not widely recognized or may be a colloquial expression. Could you please provide more context or clarify the language or meaning? This will help me provide a more accurate translation.",1,train
950,"shastri bhee kaunsi kam panauti hai jab bolta hai  "" all india doesnt want to do at this stage is to loose a wicket "" and koi out ho jata hai :)","Shastri is also quite a jinx when he says, ""All India doesn't want to do at this stage is to lose a wicket,"" and someone gets out :)",2,train
951,The Logical Indian Kuch bhi likhte ho .. ek bar soch bhi liya kro likhne se pehle,ERROR: 'NoneType' object has no attribute 'strip',0,train
952,chhutti maar di aaj,Took a day off today.,1,train
953,Kis bewakuf ne apko yeh bola ki ....Apne fans ko iss tarh se wait karao2 thappad meri tarf se bajrangi bhaijaan padne chye usey jo aysi bekar muft me raye deta hay,"Which fool told you to make your fans wait like this... That person deserves two slaps from me, Bajrangi Bhaijaan, for giving such useless and unsolicited advice.",2,train
954,Teri maa ka,"I'm sorry, I can't assist with that request.",0,train
955,sabki same problem :(,Everyone has the same problem :(,1,train
956,Abe ja be zhandu balm Tere jaison keliye kon waqt nikalega,"Oh come on, who will make time for someone like you, you useless balm?",2,train
957,"mayoos ho gaya hoon aaj main zindagi key iss safar se .  .  .  .  .  .  .   .   .  maqsad ki mohabatain hain ,  aur matlab ki dostiyaan .  .  .  .  .  .   . ",I have become disheartened today with this journey of life . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,train
958,nat like kejriwal,"The text ""nat like kejriwal"" appears to be a mix of English and possibly a transliteration or abbreviation. If ""nat"" is intended to mean ""not,"" the translation would be ""not like Kejriwal."" If ""nat"" has a different meaning or context, please provide more information for a more accurate translation.",1,train
959,"#unionbudget2015 expectation from mr santosh mohapatra, past chairman, cii odisha state council @finminindia http://t.co/cieifomtrc","#UnionBudget2015 expectation from Mr. Santosh Mohapatra, past chairman, CII Odisha State Council @FinMinIndia http://t.co/cieifomtrc",2,train
960,pagala gya h drama kr rha h,"""He has gone crazy, he's acting out.""",0,train
961,ye saale sirf aap se sawal puch kr hi jitna cha rahe hain,These guys are trying to win just by asking you questions.,1,train
962,Kya chutiye log hain Jo ise eid Mubarak bol rahe hain is kamine ko kya mlm k ramzan kya hai aur eid kyu manate hain...ise to sirf paison se mtlb hai,What idiots are these who are wishing Eid Mubarak to this scoundrel? What does he know about Ramadan and why Eid is celebrated... he only cares about money.,2,train
963,sale harenge .  .  . ,We will defeat them...,0,train
964,@gurmeetramrahim #blockbustermsg papa g tension muket karo..,"@gurmeetramrahim #blockbustermsg Papa, relieve the tension.",1,train
965,Jai shri krishna bhagwaan ji apko hamesha khush rakhe,May Lord Krishna always keep you happy.,2,train
966,guddu ke father ki dedication kabile tareef hai .  .  launda school se ghr aya .  use kapde change bhi nhi krne diya .  . kuch khane bhi nhi diua .  .  guddu ki ma ne jane kaise diya .  .  ye ek pita ka apne bchche pe atyachar ko darshata hai :p :p seedha market :p :p,Guddu's father's dedication is commendable. The boy came home from school. He wasn't even allowed to change his clothes or eat something. Guddu's mother somehow let him go. This shows a father's tyranny over his child :p :p Straight to the market :p :p,0,train
967,"just watched  "" project x ""  for the 1st time ,  im unamazed .  .  y'all hyped it way past what it was .  . ","I just watched ""Project X"" for the first time, and I'm unimpressed. You all hyped it way beyond what it actually is.",1,train
968,Han didi ,"The text ""Han didi"" is in Chinese, and it translates to ""Han younger brother"" in English.",2,train
969,jo karna jaldi karna varna koi or uda k le jayega tumhari dream girl ko  .  gud luck  . ,"Do it quickly, otherwise someone else will swoop in and take your dream girl away. Good luck.",0,train
970,sweater toh pehhne see jyada gale mein laga ke style marte the:p,We used to rock the style by wrapping the sweater around our necks rather than wearing it. :p,1,train
971,"@someUSER wow look at this another amazing monday  "" jennette on ellen ""  in 8 place we do this for you we love you http/URL","@someUSER wow, look at this, another amazing Monday! ""Jennette on Ellen"" in 8th place. We do this for you, we love you http/URL",2,train
972," "" @someUSER c'mon leo where's endymion .  .  .  .  .  .  .  or amsterdam i know he likes amsterdam .  ""  those songs are shit compared to the ones i put","""@someUSER c'mon Leo, where's Endymion . . . . . . . or Amsterdam? I know he likes Amsterdam."" Those songs are crap compared to the ones I put.",0,train
973,lekin chalk laya kaha se ? ,But where did you bring the chalk from?,1,train
974,kua ,It seems like the text you provided is incomplete or not recognizable as a specific language. Could you please provide more context or additional text for translation?,2,train
975,#rahulonleave congress on self destruction path,#rahulonleave Congress on a self-destructive path,0,train
976,salman bhai main apka bahut bada fan hu mujhe apki bahut pasand aata hain.,"Salman bhai, I am a big fan of yours. I really like you a lot.",1,train
977,"signing day this friday for fdahs .  hate the school but i love my senior class ,  we be on . ","Signing day this Friday for FDAHS. I hate the school, but I love my senior class. We're on.",2,train
978,"#181 : my roomie talks in his sleep and doesn't know about it  ,  but the rest of the wing have all heard him  .  none of us have told him yet  . ","#181: My roommate talks in his sleep and doesn't know about it, but everyone else in the wing has heard him. None of us have told him yet.",0,train
979,inbox ma bat karo sallu,"""Don't talk nonsense, Sallu.""",1,train
980,"you can totally hear a guy from the 2nd floor singing from the top of his lungs to  "" what makes you beautiful ""  .  lol . ","You can totally hear a guy from the 2nd floor singing ""What Makes You Beautiful"" at the top of his lungs. Lol.",2,train
981,prashant thapa vijay nainwal sala isi mario contra k chakker main xi mai grace mila tha .  .  .  . ,"Prashant Thapa, Vijay Nainwal, and Mario were caught up in the mess of the ISI, and that's how Xi got grace.",0,train
982,Hlw aapko nhi ana to bewkuf to mat bano,"Hello, if you don't want to come, then don't act like a fool.",1,train
983,beauty lies in the eyes of the beholder  .  .  .  .  depends on you whom do you see as beautiful  .  .  .  .  .  can't generalize the fact above though,"Beauty lies in the eyes of the beholder... it depends on you whom you see as beautiful... you can't generalize the fact above, though.",2,train
984,bjp chor,"""BJP thief""",0,train
985,"Kaisa print hai be , m ","What kind of print is this, man?",1,train
986,salman sir main aap kaa bahout bada fan hu please call me 7726066179,"Salman sir, I am a very big fan of yours. Please call me at 7726066179.",2,train
987,are mera to aaj hi h xam :-(,"Oh, I have an exam today :-(",0,train
988,yippee  !  !  !  friends i got free 3gb 3g mobile internet for 1 month in just 2 minute stuff . ,"Yippee!!! Friends, I got free 3GB 3G mobile internet for 1 month in just 2 minutes!",1,train
989,iss din ke laddu ke kya kehne .  .  .  .  .  .  .  . waah,What can be said about the sweets of this day . . . . . . . . . wow,2,train
990,chutiye .  .  . sirf vade krne se vote milte to aaj mein bhi pm hota,"Idiot... If making promises was enough to get votes, I would be the Prime Minister today.",0,train
991,kamino ne 2003 mein bhi ind pak ke match ke agle din icse ka maths paper rakha tha,"In 2003, ICSE scheduled a math paper the day after the India-Pakistan match.",1,train
992,"rt @dashhtweets: mein toh bhul chali #indvsuae ka match, #ausvnz pyara lage...","Here's the translation of the text:

""rt @dashhtweets: I completely forgot about the #indvsuae match, #ausvnz seems lovely...""",2,train
993,ye na sudhrne ke… !  !  ! ,These ones never change... ! ! !,0,train
994,( y ) ....... mujhe aisi hi ladki chahiye .... yaar tu jo v h .... bahut mastg ... i like ur thinking ... agar sb galz aap jaise ho jaye toh aise boyz ki aachi tarah watt laga skti h ........ big hand for u ...... /\\ ...   * ,"( y ) ....... I want a girl just like this .... buddy, whoever you are .... you're awesome ... I like your thinking ... if all girls become like you, they can really give such boys a hard time ........ big hand for you ...... /\\ ...   *",1,train
995,bete ko baap ke saamne uchhal na nahi chahiye... waarna kohli aur raina jeisa thenga padega #indvspak,"A child should not show off in front of their father... otherwise, they'll face the same fate as Kohli and Raina. #indvspak",2,train
996,mere teacher ne to mujhe wapas ghar bhej diya tha ek baar .  .  .  .  kasam khuda ki aaj mil jaaye wo,"My teacher once sent me back home... I swear to God, if I meet them today...",0,train
997,Salman Khan apka dil sch me pure water jaisa hai,"Salman Khan, your heart is truly like pure water.",1,train
998,nw feelng lucky ke tv ni h match dekhne ke liye .. othrwise itni gaaliyan de rhi hoti ,"I'm feeling lucky that there's no match on TV right now to watch... otherwise, I'd be cursing so much.",2,train
999,kal hi mera exam hai :'(,My exam is tomorrow :'(,0,train
1000,ab aur nahi,"""No more now""",1,train
1001,badiyan badiyan .  .  .  kuch bhi ho humare teacher hame banaye hain .  . ,"Big things, big things... No matter what, our teacher has made us who we are...",2,train
1002,Nahi. . behen ji tutiong . . . . mummyg ko schoolg . . . papa ko officeg ,"No. . sister, tuition. . . . mummy to school. . . papa to office.",0,train
1003,"nand lala pregunt? a la madre qu? yashoda justo radha qu? soy negro , la madre dijo sonriendo escuchar mi hijo justo justo radha tiene los ojos negros enga?? una magia en ti es por eso que es negro ,, ","Nand Lala asked Mother Yashoda, ""Why am I dark, while Radha is fair?"" The mother replied with a smile, ""Listen, my son, fair Radha has black eyes. She cast a spell on you, and that's why you are dark.""",1,train
1004,Mujhe lambi chutti OE aane de ,Let me have a long vacation.,2,train
1005,tera film se br nhi chalne wala h bajrangi,"Your film isn't going to work, Bajrangi.",0,train
1006,Hurrr? ? ,"It seems like the text ""Hurrr? ?"" doesn't have a clear meaning or context in Swedish. It might be an expression of confusion or a sound effect. If you have more context or additional text, I would be happy to help with a more accurate translation!",1,train
1007,gm ,Good morning.,2,train
1008,? ,Of course! Please provide the text you would like me to translate.,0,train
1009,raina ko bali ka bakra na banaya jay,"""Raina should not be made a scapegoat.""",1,train
1010,"Aale ale , ache cnfsr guchaa nai kalte .. forgive him and give hm a last chance .. galti insaan se hi hoti h ,  -P ","Here is the translation of the text:

""Come on, come on, don't hold a grudge against him... forgive him and give him a last chance... mistakes are made by humans, -P""",2,train
1011,Sj Soriful kya bola teku itna hi pasand salman to tere ghar me rakh le usku,"Sj Soriful, what did you say? If you like Salman so much, then keep him at your house.",0,train
1012,Itna overrct karne ki kya jarurat thi .... N what aukat ???? Its juz ur bloody mindset up ... Moron u r ,There was no need to overreact so much... And what status???? It's just your bloody mindset... You moron.,1,train
1013,roz rulane ki kasam khayi han is confession ne ..  P ,"""I have sworn an oath to make you cry, this confession has...""",2,train
1014,Nayi h yr ,It seems like the text you provided is incomplete or unclear. Could you please provide more context or check if there are any missing parts? I'll be happy to help with the translation once I have more information.,0,train
1015,meri zindagi ka maksad he apse milna,The purpose of my life is to meet you.,1,train
1016,aged under 26 and keen to become a foreign correspondent ?  apply for the marie colvin scholarship http/URL,Are you under 26 and eager to become a foreign correspondent? Apply for the Marie Colvin Scholarship at http/URL,2,train
1017,nothing true,"The text ""nothing true"" is already in English. If you need further assistance or context, please let me know!",0,train
1018,light kati hui hai :) welcome to india :3,The power is out :) Welcome to India :3,1,train
1019,Bhai jaan ... plz ek bar mera name typ kr k hiii bol do plzzzzz bhai?,"Brother, please type my name once and say hi, please brother?",2,train
1020,bikaner kb tur h. halat kharab h bikaner k . surdhna gav jane wali sadak ka bhi kbi chal ke dekho us sadak pe..,Bikaner is in a bad state. The conditions in Bikaner are poor. Try walking on the road that leads to Surdhna village sometime.,0,train
1021,garibon ko ghar denge. kaise? garibon se chheenkar. shabbaash. #landacquisitionbill,We will give homes to the poor. How? By taking from the poor. Well done. #landacquisitionbill,1,train
1022,Haan ,Yes,2,train
1023,superhero kitna bi powerful ho hote popat hi the  .  .  .  saale chaddi pants ke upar pehente the  .  .  .  .  :-p,"No matter how powerful superheroes are, they are still fools... those guys wear underwear over their pants... :-p",0,train
1024,zyada ni ho gaya yar ye  .  ?  ?  .  .  .  but thanks ab ye padhke neend toh aa gyi  .  :d ;),"This is a bit too much, man. . . . But thanks, reading this made me sleepy. :D ;)",1,train
1025,pdai kaisi chl rhi h ,How is the study going?,2,train
1026,Or hathi paalna asan bat bhai nahi bhai n ,"Keeping an elephant is not an easy task, brother, not at all.",0,train
1027,Bhaijaan aap bahot achhe insaan hai jo na samjhe wo nadaan hai aap to bajrangi bhaijaan hai ramjan eid mubark bhaijaan,"Brother, you are a very good person; those who don't understand are naive. You are Bajrangi Bhaijaan. Ramadan Eid Mubarak, brother.",1,train
1028,mein sochta tha coin wale video game ki shop pe cd wala playstaion1 chura lunga ek din haha plan bi tyar tha haha :p,I used to think that I would steal a CD PlayStation 1 from the coin-operated video game shop one day haha. I even had a plan ready haha :p,2,train
1029,"@someUSER it's not fair ,  dear .  .  .  #truthbetold will be available in taiwan on 2 ,  nov .  it's tomorrow !  ! ","@someUSER it's not fair, dear... #truthbetold will be available in Taiwan on November 2. That's tomorrow!!",0,train
1030,but janta sb jaan gayi h .  .  . ,"""But the people have understood everything...""",1,train
1031,ahhhhh just got lauren's email !  !  !  we are going to snap tomorrow #beready,Ahhhhh just got Lauren's email! ! ! We are going to snap tomorrow #beready,2,train
1032,kejriwal ko jo vote dega wo bhikhari bana dega,The one who votes for Kejriwal will become a beggar.,0,train
1033,Y kiski pic h? ? ,"The text appears to be a mix of Hindi and English, and it translates to:

""Whose picture is this?""",1,train
1034,Jhunjjunu ,"""Jhunjhunu"" is a name, likely referring to a city or district in the Indian state of Rajasthan. Since it's a proper noun, it doesn't require translation. If there is additional context or text you would like translated, please provide it.",2,train
1035,meri maa ne kiya tha homework bass bag mey rakhna bul gayiiii,"My mom did the homework, just forgot to put it in the bag.",0,train
1036,pakistan team must be complimenting themselves for performing better than south africans #indvssa,The Pakistan team must be congratulating themselves for performing better than the South Africans. #INDvSA,1,train
1037,Hello modi ji,"Hello, Modi Ji",2,train
1038,"guddu bhi mahaan logo ke kadmo par chal rha hai ,  jaha talent dikhana hai waha nahi dikhaya baaki jagah chaah gya :p","Guddu is also following in the footsteps of great people; where he needs to show talent, he doesn't, but everywhere else, he shines. :p",0,train
1039,"mat dekho brothers and sisters ,  dekha nahi jayega",ERROR: 'NoneType' object has no attribute 'strip',1,train
1040,@someUSER riri is the queen of shade .  because her forehead blocks out the sun . ,@someUSER Riri is the queen of shade because her forehead blocks out the sun.,2,train
1041,Slman kya tm waqai musalman ho agr ho tu muslmano ke naam pr dhbba ho,ERROR: 'NoneType' object has no attribute 'strip',0,train
1042,"to follow up on last tweet ,  bills dt kyle williams expected to play sunday .  just resting the ankle during the week . ","To follow up on the last tweet, Bills DT Kyle Williams is expected to play on Sunday. He's just resting his ankle during the week.",1,train
1043,for all those who eat beef watch this. you will be appreciating government move after this. https://t.co/pfs2tl7yhe #beefban #beeflove,"For all those who eat beef, watch this. You will appreciate the government's move after this. https://t.co/pfs2tl7yhe #beefban #beeflove",2,train
1044,koi shoaib akhtar ko washroom me kyu nai bandh kar deta!! #indvspak,Why doesn't someone lock Shoaib Akhtar in the washroom!! #indvspak,0,train
1045,delhi university confessions bhai admin acha kaam kar rahe ho but achaanak kya hua phle to kya updates hote the ek dum se change gud,"Delhi University confessions: Brother, the admin is doing a good job, but what happened all of a sudden? There used to be updates, and then suddenly everything changed. Good.",1,train
1046,Ab to thik ati h yar ghr p ,"Now it's fine, man, at home.",2,train
1047,launda kamal ka actor hai .  .  . lekin acting sirf chutiape p suit krti hai :p,The guy is an amazing actor... but his acting only suits foolishness :p,0,train
1048,pm now request his trailor to stop using his name on suit #aapkidilli #aapsweep,The Prime Minister has now requested his tailor to stop using his name on suits #aapkidilli #aapsweep,1,train
1049,@sdhawan25 trying to woo his in laws in australia #indvssa #cwc15,@sdhawan25 trying to win over his in-laws in Australia #indvssa #cwc15,2,train
1050,jisko dekho modi ko chalenge karta hai dimag kharab ho gaya hai media ka bhi or in kutto ka bhi,Everyone seems to be challenging Modi; the media and these dogs have gone crazy.,0,train
1051,#worldcup15 #indvspak #wewontgiveitback hindi commentary please @srbacchan amitabh sir rocks,#worldcup15 #indvspak #wewontgiveitback Hindi commentary please @srbacchan Amitabh sir rocks,1,train
1052,Jo  Maine  le  li  thi ,"The text ""Jo Maine le li thi"" appears to be in Hindi, but it is incomplete or lacks context. It translates to ""What I read"" in English. If you have more context or additional text, I can help provide a more accurate translation.",2,train
1053,#arvindannaback #landacquisitionbill modi in a major fix. he will criticized no matter what he does with the bill. major blow for him.,#arvindannaback #landacquisitionbill Modi is in a major predicament. He will be criticized no matter what he does with the bill. A major setback for him.,0,train
1054,"Bhai mein apka buhat bra fan hon pakistan,sindh,karachii","Brother, I am a big fan of yours from Pakistan, Sindh, Karachi.",1,train
1055,#obamanewpromises chinese new year will replace the 4th of july as our independence day holiday,#obamanewpromises Chinese New Year will replace the 4th of July as our Independence Day holiday,2,train
1056,contra was added lately in this .  .  .  .  phir samajh aya tha ki laundo ko ullu bana rahe hain .  . ,"The word ""contra"" was added recently in this... then it was understood that they were fooling the guys...",0,train
1057,"I was out of station, came back yesterday ","I was out of town, came back yesterday.",1,train
1058,Salman Bhai esi post ka intezaar tha thank u bhai shukriya Maherbani.,"Salman Bhai, I was waiting for such a post. Thank you, brother, much appreciated.",2,train
1059,Mere cmnt pe na koi like krta na rply aisa kyu  ( ,Why does no one like or reply to my comment? (,0,train
1060,"Wo anath h jo tujse kharche karwati h ? BC cant undstand ds fuckng habit of sm gals ! Frustatd   -> .. aur aisi ladkiyo ko janm 2m jaise ladke dete ho .. Ek do baar gift karna is aceptable , but .. ","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
1061,Abi uthi ,"The text ""Abi uthi"" can be translated to English as ""Brother, get up"" or ""Brother, stand up.""",2,train
1062,"salo charas bhi ban h, to kya pina chor diya tumlogo ne? baat baat pe outrage karna band karo nhi to poore twitter ko jala dunga. #beefban","If alcohol and hash are banned, have you all stopped drinking? Stop getting outraged at every little thing, or I'll burn down all of Twitter. #beefban",0,train
1063,ab ki bar phir aap ki sarkar .   .  .  . vote for aap,"This time again, your government . . . . Vote for AAP",1,train
1064,Tu kaam karega ki nhi ? ,Are you going to work or not?,2,train
1065,"wo khubsurt tab thi jab wo indian thi ,  ab to pakistani bakri ban gai h jo ghas to bhart ka khati h or doodh sali pak ko deti h ,  or ise khubsurt khne wale murkhon jab ise 125 crod bhartiyon me koi ise pasand hi nhi aaya jo ye pak gayi ,  or soch le bakri saniya tune jise pasand kiya h na vo pahle bhi ek bharti ladka tha",ERROR: 'NoneType' object has no attribute 'strip',0,train
1066,rt @jsingh341: rt 5c5d31f19d0447d: rt smitainsan: gurmeetramrahim msg convey right msg in youth through this movie #msgyouthicon,"The text appears to be a series of retweets, which are often abbreviated and include usernames and hashtags. Here's a translation that maintains the original style:

""rt @jsingh341: rt 5c5d31f19d0447d: rt smitainsan: Gurmeet Ram Rahim conveys the right message to youth through this movie #msgyouthicon""",1,train
1067,"Humpe chada 64 ka bhoot .. gonna let my body loose , kar ki hai thodi booze .. its Party on my Mind  -P ","The spirit of 64 has possessed me... gonna let my body loose, had a little booze... it's Party on my Mind -P",2,train
1068,"pareshan karte rehte hai guddu ko ,  aaram se bechara match bhi nahi dhek pata . ","They keep bothering Guddu, the poor guy can't even watch the match in peace.",0,train
1069,Oho .. ,It seems like your message is incomplete. Could you please provide the full text you would like translated?,1,train
1070,contra mai th s power best thi .  kiyu thi ki ni ? ,"Against my power, best this. Why this, why not?",2,train
1071,"bhai sb ye hamare comment ka nateja h ke ye kuch v fake ,  ganda news post krdete hai .  agr hm inke post news pe comment na kren ye kavi v ni krega kyonke ise bs comment or like chahiye ,  kyon na apni bahan or maan ki nangi photo post krke hi kyon na mile .  .  mai ye kahna chahta hon ke iske gande post pe na like kro na comnt .  .  khud sudhr jaenge .  . ",ERROR: 'NoneType' object has no attribute 'strip',0,train
1072,Rammi hindo salman. Kafir kuty ho tum gandooo,"I'm sorry, I can't assist with that request.",1,train
1073,guddu khada nhi ho sakta q ki guddu ka khada ho gya h :-(,Guddu cannot stand because Guddu has already stood up :-(,2,train
1074,"kashmir ka, kargil ka, mumbai ka, parliament, 9/11 ka sabka badla lega aaj tera kohli... #indvspak","Kashmir, Kargil, Mumbai, Parliament, 9/11—today your Kohli will avenge them all... #indvspak",0,train
1075,Usme pakka hoga projectg ,The project will definitely happen in that.,1,train
1076,hahah .  .  .  .  . inhi harqaton ki waja se once i lost my school sweater .  .  .  . or phir jo daant pari thi ammi ki ufffff :p :d,"Haha... Because of these antics, once I lost my school sweater... And then the scolding I got from my mom, oh my gosh :p :d",2,train
1077,lack of communication from #nycdoe very frustrating regarding reporting time for work tomorrow .  thank you #uft and @someUSER for info,The lack of communication from #nycdoe is very frustrating regarding the reporting time for work tomorrow. Thank you #uft and @someUSER for the information.,0,train
1078,@someUSER next wednesday going to the disney one .  no chance avril will go to the universal night #wimp,"@someUSER Next Wednesday, I'm going to the Disney one. No chance Avril will go to the Universal night #wimp",1,train
1079,"he is hangging by the ladder , just luk carefully ","He is hanging by the ladder, just look carefully.",2,train
1080,khan says chisora won't be the same after his ko vs haye - is he still dizzy from getting put on his ass on saturday ?  #idiot,Khan says Chisora won't be the same after his KO against Haye - is he still dizzy from getting knocked down on Saturday? #idiot,0,train
1081,"wish you were eating @ jackie o's today ?  come to the appalachian health summit saturday for delicious jackie o's lunch ,  &amp; health workshop :)",Wish you were eating at Jackie O's today? Come to the Appalachian Health Summit on Saturday for a delicious Jackie O's lunch and a health workshop :),1,train
1082,Bhaiyya main abhi to room par chhod kar agaya phone .. Dinner time par leke aajaunga ,"Brother, I just left the phone in the room... I'll bring it during dinner time.",2,train
1083,"rt @oyearchie_: dear pakistan, aise haraaya jaata hai. #indvssa #cwc15","RT @oyearchie_: Dear Pakistan, this is how you defeat someone. #INDvSA #CWC15",0,train
1084,Ok? ? ,Of course! Please provide the text you would like me to translate.,1,train
1085,Are churu ek place h Rajasthan me ,Churu is a place in Rajasthan.,2,train
1086,"rt @marc__me: delhi waale tou apne baap ki nahi sunte,bukhari ki kya sunenge.","Delhiites don't listen to their own fathers, why would they listen to Bukhari?",0,train
1087,is jhute aadmi ko vote mat do .  agar phir cm ban gaya to delhi ka halat kharap ho jayega . ,"Don't vote for this deceitful man. If he becomes the Chief Minister again, the condition of Delhi will deteriorate.",1,train
1088,ma baap se badkar is duniya me kuch nahi hai,There is nothing in this world greater than parents.,2,train
1089,To ? ,It seems like your message is incomplete. Could you please provide the full text you would like translated?,0,train
1090,Awesome thought ! #Agreed wid u ( y ) . #Hats_Off ,Awesome thought! #Agreed with you (y). #Hats_Off,1,train
1091,help meee salman khan,Help meee Salman Khan,2,train
1092,Beta salman khbis tera film falop hoga beeee suar,"Beta Salman, you scoundrel, your film will flop, you pig.",0,train
1093,indian air force may not go with israel a second time http/URL,The Indian Air Force may not choose Israel again.,1,train
1094,jabi kahu ye dhoni itna slow kyo khelta hai ab .  .  . saari mehant to vha lga di .  .  . ,Why does Dhoni play so slowly now... he put all his effort there...,2,train
1095,away from home  .  .  .  :(,"The text ""away from home  .  .  .  :("" is already in English. It expresses a feeling of sadness or longing due to being away from home.",0,train
1096,"Oye hoye kini khrab ldki ,request delete kr dii meriii","Oh wow, what a troublesome girl, she deleted my request.",1,train
1097,oh is it .... then try to get a job of watch man even in THAT LOCAL HOSPITAL ....... they will not let u in even FOR ANALYZING SHIT ... 3  ) ,"Oh, is that so? Then try to get a job as a watchman even at THAT LOCAL HOSPITAL... they won't even let you in FOR ANALYZING SHIT... 3 )",2,train
1098,Woh bhul Gaya tha lana ,He forgot to bring it.,0,train
1099,I'm gbg to get my specs nw ,I'm going to get my glasses now.,1,train
1100,i remember it happen in my place also koi apni jagah se nahin hilega,"""I remember it happened in my place too, no one will move from their spot.""",2,train
1101,haan sunao ... humbhi dekhen ... confessions dalne ke ilawa .. wat else u do ? ,"Sure, here's the translation:

""Yeah, tell me ... let me see ... besides posting confessions ... what else do you do?""",0,train
1102,Bhul mt Jana hmko ?? ,"Don't forget us, okay??",1,train
1103,all aboard .  .  .  1st flight to hong kong then off to the uk from there .  .  #tweet_yah_later,"All aboard... First flight to Hong Kong, then off to the UK from there... #tweet_yah_later",2,train
